order_id,supplier_name,product_id,product_name,quantity,unit_cost,order_date,expected_delivery,actual_delivery,transport_mode,weight_kg_total
PO-000694,MedTrade SRL,PRD-00037,Sparkling Water 12x500ml,300,6.18,2024-06-05,2024-06-16,2024-06-18,ROAD,555.9
PO-000695,MedTrade SRL,PRD-00037,Sparkling Water 12x500ml,300,6.24,2024-07-22,2024-08-01,2024-08-03,ROAD,555.9
PO-000696,MedTrade SRL,PRD-00037,Sparkling Water 12x500ml,300,6.06,2024-09-02,2024-09-14,2024-09-17,ROAD,555.9
PO-000697,MedTrade SRL,PRD-00037,Sparkling Water 12x500ml,300,6.0,2024-10-12,2024-10-23,2024-10-22,ROAD,555.9
PO-000698,MedTrade SRL,PRD-00037,Sparkling Water 12x500ml,400,6.05,2024-11-25,2024-12-08,2024-12-11,ROAD,741.2
PO-000699,MedTrade Srl,PRD-00037,Sparkling Water 12x500ml,200,6.22,2025-01-11,2025-01-27,2025-01-27,ROAD,370.6
PO-000700,MedTrade SRL,PRD-00037,Sparkling Water 12x500ml,300,6.0,2025-03-01,2025-03-17,2025-03-18,ROAD,555.9
PO-000701,MedTrade SRL,PRD-00037,Sparkling Water 12x500ml,300,6.1,2025-04-14,2025-04-24,2025-04-26,ROAD,555.9
PO-000702,MedTrade SRL,PRD-00037,Sparkling Water 12x500ml,300,6.31,2025-05-28,2025-06-18,2025-06-18,ROAD,555.9
PO-000703,MedTrade SRL,PRD-00037,Sparkling Water 12x500ml,300,5.91,2025-07-09,2025-07-19,2025-07-21,,555.9
PO-000704,MedTrade SRL,PRD-00037,Sparkling Water 12x500ml,300,5.91,2025-08-25,2025-09-04,2025-09-04,ROAD,555.9
PO-000705,MedTrade SRL,PRD-97874,Sparkling Water 12x500ml,300,6.18,2025-10-10,2025-10-22,2025-10-23,ROAD,555.9
PO-000706,MedTrade SRL,PRD-00037,Sparkling Water 12x500ml,400,6.05,2025-11-28,2025-12-12,2025-12-13,ROAD,741.2
PO-000756,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,144,6.37,2024-01-10,2024-01-23,2024-01-23,ROAD,159.12
PO-000757,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,168,6.55,2024-02-08,2024-02-20,2024-02-19,ROAD,185.64
PO-000758,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,168,6.4,2024-03-07,2024-03-17,2024-03-17,ROAD,185.64
PO-000759,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,192,6.33,2024-04-08,2024-04-20,2024-04-20,ROAD,212.16
PO-000760,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,192,6.39,2024-05-03,2024-05-13,2024-05-16,ROAD,212.16
PO-000761,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,216,6.23,2024-06-02,2024-06-16,2024-06-19,ROAD,238.68
PO-000762,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,216,6.36,2024-07-06,2024-07-20,2024-07-22,ROAD,238.68
PO-000763,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,216,6.32,2024-08-09,2024-08-22,2024-08-23,ROAD,238.68
PO-000764,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,192,6.75,2024-09-03,2024-09-13,2024-09-14,ROAD,212.16
PO-000765,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,192,6.27,2024-09-30,2024-10-17,2024-10-16,ROAD,212.16
PO-000766,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,216,6.55,2024-10-26,2024-11-05,2024-11-07,ROAD,238.68
PO-000767,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,264,6.22,2024-11-22,2024-12-06,2024-12-07,ROAD,291.72
PO-000768,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,288,6.31,2024-12-17,2024-12-29,2024-12-30,ROAD,318.24
PO-000769,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,144,6.39,2025-01-18,2025-02-01,2025-02-03,ROAD,159.12
PO-000770,MEDTRADE,PRD-00040,Artisan Chocolate Selection Box,168,6.36,2025-02-13,2025-02-23,2025-02-22,ROAD,185.64
PO-000771,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,168,6.41,2025-03-11,2025-03-21,2025-03-23,ROAD,185.64
PO-000772,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,192,6.3,2025-04-09,2025-04-21,2025-04-22,ROAD,212.16
PO-000773,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,192,6.32,2025-05-14,2025-05-27,2025-05-28,ROAD,212.16
PO-000774,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,216,6.42,2025-06-09,2025-06-21,2025-06-23,ROAD,238.68
PO-000775,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,216,6.45,2025-07-12,2025-07-25,2025-07-26,ROAD,238.68
PO-000776,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,216,6.38,2025-08-15,2025-08-31,2025-09-03,ROAD,238.68
PO-000777,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,192,6.44,2025-09-12,2025-09-22,2025-09-25,ROAD,212.16
PO-000778,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,216,6.42,2025-10-16,2025-11-01,2025-10-31,ROAD,238.68
PO-000779,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,264,6.38,2025-11-10,2025-11-20,2025-11-19,ROAD,291.72
PO-000780,MedTrade SRL,PRD-00040,Artisan Chocolate Selection Box,288,6.33,2025-12-12,2025-12-24,2025-12-27,ROAD,318.24
PO-000805,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,48,20.29,2024-01-27,2024-02-09,2024-02-11,ROAD,62.69
PO-000806,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,48,19.98,2024-02-26,2024-03-10,2024-03-12,ROAD,62.69
PO-000807,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,60,20.08,2024-04-01,2024-04-11,2024-04-14,ROAD,78.36
PO-000808,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,60,20.74,2024-05-01,2024-05-16,2024-05-18,ROAD,78.36
PO-000809,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,60,19.72,2024-05-30,2024-06-12,2024-06-12,ROAD,78.36
PO-000810,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,60,20.36,2024-06-25,2024-07-06,2024-07-08,ROAD,78.36
PO-000811,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,72,20.42,2024-07-22,2024-08-04,2024-08-05,ROAD,94.03
PO-000812,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,60,20.22,2024-08-21,2024-09-05,2024-09-04,ROAD,78.36
PO-000813,MedTrade Srl,PRD-00042,Aromatherapy Diffuser Kit,60,19.76,2024-09-15,2024-10-03,2024-10-06,ROAD,78.36
PO-000814,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,72,21.02,2024-10-10,2024-10-20,2024-10-21,ROAD,94.03
PO-000815,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,84,19.58,2024-11-08,2024-11-21,2024-11-22,ROAD,109.7
PO-000816,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,96,20.95,2024-12-12,2024-12-26,2024-12-28,ROAD,125.38
PO-000817,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,48,21.02,2025-01-06,2025-01-18,2025-01-20,ROAD,62.69
PO-000818,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,48,20.09,2025-02-09,2025-02-22,2025-02-21,ROAD,62.69
PO-000819,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,60,20.24,2025-03-07,2025-03-21,2025-03-21,ROAD,78.36
PO-000820,Med Trade S.R.L.,PRD-00042,Aromatherapy Diffuser Kit,60,20.41,2025-04-02,2025-04-13,2025-04-15,ROAD,78.36
PO-000821,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,60,20.32,2025-04-28,2025-05-15,2025-05-16,ROAD,78.36
PO-000822,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,60,20.19,2025-05-23,2025-06-02,2025-06-01,ROAD,78.36
PO-000823,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,60,20.23,2025-06-19,2025-07-01,2025-07-04,ROAD,78.36
PO-000824,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,72,20.12,2025-07-14,2025-07-25,2025-07-26,ROAD,94.03
PO-000825,MEDTRADE,PRD-00042,Aromatherapy Diffuser Kit,60,20.29,2025-08-18,2025-08-29,2025-08-28,ROAD,78.36
PO-000826,Med Trade S.R.L.,PRD-00042,Aromatherapy Diffuser Kit,60,20.89,2025-09-18,2025-10-01,2025-10-02,ROAD,78.36
PO-000827,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,72,20.67,2025-10-17,2025-10-30,2025-10-30,ROAD,94.03
PO-000828,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,84,20.3,2025-11-17,2025-11-29,2025-11-30,ROAD,109.7
PO-000829,MedTrade SRL,PRD-00042,Aromatherapy Diffuser Kit,96,20.61,2025-12-22,2026-01-05,2026-01-05,ROAD,125.38
