DateKey,YearMonth,Year,MonthNumber,product_id,product_name,category_name,warehouse_id,abc_class,stock_on_hand,stock_cover_days,avg_daily_demand,stock_value_gbp,excess_stock_value_gbp,potential_revenue,gross_margin_value,is_stock_out,is_slow_mover,is_at_risk,days_cover_band
20240601,2024-06,2024,6,PRD-00050,Fabric Softener 1.5L,Cleaning Products,WH-002,B,162,36.8,4.4,1611.9,0.0,1931.04,265.9635,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00001,Premium Kitchen Roll 6-Pack,Household Essentials,WH-003,C,192,51.5,3.73,950.4,0.0,1132.8000000000002,153.0144,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00002,Aluminium Foil 30m Roll,Household Essentials,WH-002,C,379,66.8,5.67,1224.17,0.0,1470.52,205.66056,False,False,False,Excess (60-90d)
20240701,2024-07,2024,7,PRD-00003,Cling Film 100m,Household Essentials,WH-002,C,167,42.3,3.95,733.13,0.0,930.19,154.69043000000002,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00004,Bin Bags 40L 50-Pack,Household Essentials,WH-003,B,82,21.8,3.76,1020.08,0.0,1200.48,153.012,False,False,False,Low (14-30d)
20240701,2024-07,2024,7,PRD-00005,Washing Up Liquid 500ml,Household Essentials,WH-001,C,140,45.1,3.1,785.4,0.0,992.6,164.14859999999996,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00006,Dishwasher Tablets 60-Pack,Household Essentials,WH-003,C,136,58.1,2.34,1052.64,0.0,1278.4,185.26464000000004,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00007,Kitchen Cleaner Spray 750ml,Household Essentials,WH-003,B,270,65.1,4.15,2818.8,0.0,3580.2,597.5856,False,False,False,Excess (60-90d)
20240701,2024-07,2024,7,PRD-00008,Toilet Cleaner 750ml,Household Essentials,WH-003,C,243,48.4,5.02,911.25,0.0,1064.34,130.30875,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00009,Bathroom Cleaner 500ml,Household Essentials,WH-001,C,141,39.5,3.57,681.03,0.0,868.5600000000001,147.78350999999998,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00010,Multi-Surface Wipes 80-Pack,Household Essentials,WH-003,C,314,46.1,6.81,844.66,0.0,1014.22,141.05821999999998,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00011,Sponge Scourers 10-Pack,Household Essentials,WH-002,B,74,21.7,3.41,968.66,0.0,1193.62,182.10808,False,False,False,Low (14-30d)
20240701,2024-07,2024,7,PRD-00012,Paper Towels 12-Roll,Household Essentials,WH-001,C,110,48.7,2.26,915.2,0.0,1071.4,133.6192,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00013,Rubber Gloves Medium Pair,Household Essentials,WH-003,B,157,32.5,4.82,1486.79,0.0,1789.8,251.26750999999996,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00014,Oven Cleaner 300ml,Household Essentials,WH-002,C,96,41.4,2.32,716.16,0.0,911.04,153.25824,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00015,Drain Unblocker 500ml,Household Essentials,WH-003,C,358,46.5,7.69,877.1,0.0,1023.88,127.1795,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00016,Moisturising Hand Cream 100ml,Personal Care,WH-003,C,226,70.4,3.21,953.72,0.0,1548.1,366.22848,False,False,False,Excess (60-90d)
20240701,2024-07,2024,7,PRD-00017,Daily Shampoo 400ml,Personal Care,WH-003,A,223,43.3,5.15,3146.53,0.0,4290.5199999999995,840.1235100000001,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00018,Conditioner 400ml,Personal Care,WH-001,A,219,47.6,4.6,3534.66,0.0,4717.26,883.665,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00019,Body Lotion 250ml,Personal Care,WH-003,C,319,57.4,5.56,781.55,0.0,1263.24,296.989,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00020,Shower Gel 500ml,Personal Care,WH-001,B,205,44.0,4.66,1633.85,0.0,2419.0,529.3674,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00021,Deodorant Roll-On 50ml,Personal Care,WH-001,B,196,56.3,3.48,1952.16,0.0,3096.8,722.2991999999999,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00022,Facial Cleanser 150ml,Personal Care,WH-002,C,184,40.5,4.55,489.44,0.0,890.56,219.75856,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00023,Lip Balm SPF15,Personal Care,WH-003,C,127,43.1,2.95,538.48,0.0,948.6899999999999,232.62336000000002,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00024,Hand Sanitiser 500ml,Personal Care,WH-001,C,155,66.8,2.32,945.5,0.0,1469.4,337.54350000000005,False,False,False,Excess (60-90d)
20240701,2024-07,2024,7,PRD-00025,Toothpaste Whitening 100ml,Personal Care,WH-001,B,245,56.1,4.37,2023.7,0.0,3084.55,696.1528,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00026,Mouthwash Fresh Mint 500ml,Personal Care,WH-001,B,82,24.5,3.35,980.72,0.0,1345.6200000000001,265.77512,False,False,False,Low (14-30d)
20240701,2024-07,2024,7,PRD-00027,Cotton Buds 200-Pack,Personal Care,WH-003,A,263,49.3,5.33,2929.82,0.0,4883.91,1171.928,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00028,Premium Ground Coffee 250g,Food and Beverage,WH-002,B,101,19.2,5.25,781.74,0.0,1058.48,204.03414,False,False,False,Low (14-30d)
20240701,2024-07,2024,7,PRD-00029,English Breakfast Tea 80-Pack,Food and Beverage,WH-001,C,254,51.7,4.91,939.8,0.0,1137.92,164.465,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00030,Instant Hot Chocolate 400g,Food and Beverage,WH-003,B,282,51.9,5.43,2061.42,0.0,2856.6600000000003,573.07476,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00031,Organic Honey 340g,Food and Beverage,WH-001,C,63,22.3,2.83,345.24,0.0,489.51,101.8458,False,False,False,Low (14-30d)
20240701,2024-07,2024,7,PRD-00032,Extra Virgin Olive Oil 500ml,Food and Beverage,WH-002,C,393,37.7,10.43,628.8,0.0,829.2299999999999,150.91199999999998,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00033,Apple Cider Vinegar 500ml,Food and Beverage,WH-003,B,227,46.3,4.91,1929.5,0.0,2544.67,466.939,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00034,Protein Granola 500g,Food and Beverage,WH-001,C,207,34.2,6.06,534.06,0.0,751.41,154.87739999999997,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00035,Mixed Nuts 200g,Food and Beverage,WH-003,B,107,22.0,4.87,948.02,0.0,1208.03,203.8243,False,False,False,Low (14-30d)
20240701,2024-07,2024,7,PRD-00036,Herbal Tea Variety 40-Pack,Food and Beverage,WH-001,C,134,50.2,2.67,833.48,0.0,1104.16,205.03608,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00037,Sparkling Water 12x500ml,Food and Beverage,WH-002,C,107,37.8,2.83,648.42,0.0,831.39,142.6524,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00038,Luxury Bath Gift Set,Seasonal and Gifting,WH-002,A,309,104.6,2.95,5852.46,0.0,10357.68,2545.8201,False,False,False,Slow-Mover (>90d)
20240701,2024-07,2024,7,PRD-00039,Premium Scented Candle Set,Seasonal and Gifting,WH-002,A,50,21.7,2.3,1374.5,0.0,2151.5,496.19450000000006,False,False,False,Low (14-30d)
20240701,2024-07,2024,7,PRD-00040,Artisan Chocolate Selection Box,Seasonal and Gifting,WH-001,B,198,49.4,4.01,1259.28,0.0,2718.54,676.23336,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00041,Spa Pamper Set,Seasonal and Gifting,WH-001,A,141,48.1,2.93,2542.23,0.0,4762.9800000000005,1184.67918,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00042,Aromatherapy Diffuser Kit,Seasonal and Gifting,WH-002,A,84,36.5,2.3,1708.56,0.0,3614.52,900.4111200000001,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00043,Premium Notebook and Pen Set,Seasonal and Gifting,WH-001,A,318,55.2,5.76,3180.0,0.0,5463.24,1329.24,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00044,Personalised Mug Gift Box,Seasonal and Gifting,WH-001,A,0,0.0,2.23,0.0,0.0,0.0,0.0,True,False,False,Stock-Out
20240701,2024-07,2024,7,PRD-00045,Festive Reed Diffuser,Seasonal and Gifting,WH-002,A,151,56.2,2.69,2740.65,0.0,5562.84,1389.5095500000002,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00046,Professional Floor Cleaner 5L,Cleaning Products,WH-002,C,200,71.8,2.78,1314.0,0.0,1580.0,220.752,False,False,False,Excess (60-90d)
20240701,2024-07,2024,7,PRD-00047,Industrial Degreaser 2L,Cleaning Products,WH-003,C,242,46.1,5.25,883.3,0.0,1013.9800000000001,113.9457,False,False,False,Healthy (30-60d)
20240701,2024-07,2024,7,PRD-00048,Antibacterial Surface Spray 1L,Cleaning Products,WH-002,C,95,24.0,3.96,462.65,0.0,527.25,56.905950000000004,False,False,False,Low (14-30d)
20240701,2024-07,2024,7,PRD-00049,Laundry Detergent 2.5kg,Cleaning Products,WH-001,B,281,61.4,4.58,2975.79,0.0,3377.62,354.11901,False,False,False,Excess (60-90d)
20240701,2024-07,2024,7,PRD-00050,Fabric Softener 1.5L,Cleaning Products,WH-001,B,203,44.0,4.61,2019.85,0.0,2419.7599999999998,333.27525,False,False,False,Healthy (30-60d)
20240801,2024-08,2024,8,PRD-00001,Premium Kitchen Roll 6-Pack,Household Essentials,WH-002,C,89,25.0,3.56,440.55,0.0,525.1,70.92855,False,False,False,Low (14-30d)
20240801,2024-08,2024,8,PRD-00002,Aluminium Foil 30m Roll,Household Essentials,WH-001,C,410,75.8,5.41,1324.3,0.0,1590.8,222.4824,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00003,Cling Film 100m,Household Essentials,WH-003,C,354,93.9,3.77,1554.06,64.5329999999999,1971.7800000000002,327.90666,False,True,False,Slow-Mover (>90d)
20240801,2024-08,2024,8,PRD-00004,Bin Bags 40L 50-Pack,Household Essentials,WH-003,B,0,0.0,3.59,0.0,0.0,0.0,0.0,True,False,False,Stock-Out
20240801,2024-08,2024,8,PRD-00005,Washing Up Liquid 500ml,Household Essentials,WH-003,C,207,69.9,2.96,1161.27,0.0,1467.6299999999999,242.70542999999998,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00006,Dishwasher Tablets 60-Pack,Household Essentials,WH-003,C,240,107.4,2.23,1857.6,304.182,2256.0,326.93760000000003,False,True,False,Slow-Mover (>90d)
20240801,2024-08,2024,8,PRD-00007,Kitchen Cleaner Spray 750ml,Household Essentials,WH-003,B,226,57.1,3.96,2359.44,0.0,2996.7599999999998,500.20128,False,False,False,Healthy (30-60d)
20240801,2024-08,2024,8,PRD-00008,Toilet Cleaner 750ml,Household Essentials,WH-003,C,378,78.8,4.79,1417.5,0.0,1655.6399999999999,202.7025,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00009,Bathroom Cleaner 500ml,Household Essentials,WH-003,C,333,97.7,3.41,1608.39,126.06299999999987,2051.28,349.02063000000004,False,True,False,Slow-Mover (>90d)
20240801,2024-08,2024,8,PRD-00010,Multi-Surface Wipes 80-Pack,Household Essentials,WH-003,C,716,110.1,6.5,1926.04,352.3900000000001,2312.68,321.64868,False,True,False,Slow-Mover (>90d)
20240801,2024-08,2024,8,PRD-00011,Sponge Scourers 10-Pack,Household Essentials,WH-003,B,193,59.3,3.25,2526.37,0.0,3113.0899999999997,474.95756,False,False,False,Healthy (30-60d)
20240801,2024-08,2024,8,PRD-00012,Paper Towels 12-Roll,Household Essentials,WH-002,C,46,21.3,2.16,382.72,0.0,448.04,55.877120000000005,False,False,False,Low (14-30d)
20240801,2024-08,2024,8,PRD-00013,Rubber Gloves Medium Pair,Household Essentials,WH-003,B,197,42.8,4.61,1865.59,0.0,2245.8,315.28470999999996,False,False,False,Healthy (30-60d)
20240801,2024-08,2024,8,PRD-00014,Oven Cleaner 300ml,Household Essentials,WH-003,C,116,52.4,2.21,865.36,0.0,1100.84,185.18703999999997,False,False,False,Healthy (30-60d)
20240801,2024-08,2024,8,PRD-00015,Drain Unblocker 500ml,Household Essentials,WH-002,C,521,71.0,7.34,1276.45,0.0,1490.06,185.08525,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00016,Moisturising Hand Cream 100ml,Personal Care,WH-002,C,292,95.2,3.07,1232.24,66.25400000000013,2000.1999999999998,473.18015999999994,False,True,False,Slow-Mover (>90d)
20240801,2024-08,2024,8,PRD-00017,Daily Shampoo 400ml,Personal Care,WH-002,A,153,31.2,4.91,2158.83,0.0,2943.72,576.40761,False,False,False,Healthy (30-60d)
20240801,2024-08,2024,8,PRD-00018,Conditioner 400ml,Personal Care,WH-003,A,3,0.7,4.39,48.42,0.0,64.62,12.105,False,False,True,Critical (<14d)
20240801,2024-08,2024,8,PRD-00019,Body Lotion 250ml,Personal Care,WH-002,C,58,10.9,5.3,142.1,0.0,229.68,53.998000000000005,False,False,False,Critical (<14d)
20240801,2024-08,2024,8,PRD-00020,Shower Gel 500ml,Personal Care,WH-001,B,220,49.4,4.45,1753.4,0.0,2596.0,568.1016000000001,False,False,False,Healthy (30-60d)
20240801,2024-08,2024,8,PRD-00021,Deodorant Roll-On 50ml,Personal Care,WH-001,B,0,0.0,3.32,0.0,0.0,0.0,0.0,True,False,False,Stock-Out
20240801,2024-08,2024,8,PRD-00022,Facial Cleanser 150ml,Personal Care,WH-002,C,274,63.2,4.34,728.84,0.0,1326.1599999999999,327.24916,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00023,Lip Balm SPF15,Personal Care,WH-002,C,265,94.3,2.81,1123.6,51.30399999999986,1979.55,485.3952,False,True,False,Slow-Mover (>90d)
20240801,2024-08,2024,8,PRD-00024,Hand Sanitiser 500ml,Personal Care,WH-002,C,154,69.5,2.22,939.4,0.0,1459.92,335.36580000000004,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00025,Toothpaste Whitening 100ml,Personal Care,WH-003,B,313,75.1,4.17,2585.38,0.0,3940.67,889.37072,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00026,Mouthwash Fresh Mint 500ml,Personal Care,WH-003,B,173,54.1,3.2,2069.08,0.0,2838.93,560.72068,False,False,False,Healthy (30-60d)
20240801,2024-08,2024,8,PRD-00027,Cotton Buds 200-Pack,Personal Care,WH-002,A,221,43.4,5.09,2461.94,0.0,4103.97,984.7760000000001,False,False,False,Healthy (30-60d)
20240801,2024-08,2024,8,PRD-00028,Premium Ground Coffee 250g,Food and Beverage,WH-003,B,147,29.3,5.01,1137.78,0.0,1540.5600000000002,296.96058,False,False,False,Low (14-30d)
20240801,2024-08,2024,8,PRD-00029,English Breakfast Tea 80-Pack,Food and Beverage,WH-002,C,344,73.4,4.69,1272.8,0.0,1541.1200000000001,222.74,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00030,Instant Hot Chocolate 400g,Food and Beverage,WH-002,B,423,81.6,5.18,3092.13,0.0,4284.990000000001,859.6121400000001,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00031,Organic Honey 340g,Food and Beverage,WH-003,C,204,75.5,2.7,1117.92,0.0,1585.08,329.7864,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00032,Extra Virgin Olive Oil 500ml,Food and Beverage,WH-001,C,731,73.4,9.95,1169.6,0.0,1542.4099999999999,280.70399999999995,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00033,Apple Cider Vinegar 500ml,Food and Beverage,WH-001,B,461,98.4,4.68,3918.5,0.0,5167.81,948.2769999999999,False,False,False,Slow-Mover (>90d)
20240801,2024-08,2024,8,PRD-00034,Protein Granola 500g,Food and Beverage,WH-001,C,95,16.4,5.79,245.1,0.0,344.84999999999997,71.079,False,False,False,Low (14-30d)
20240801,2024-08,2024,8,PRD-00035,Mixed Nuts 200g,Food and Beverage,WH-003,B,243,52.3,4.65,2152.98,0.0,2743.47,462.8907,False,False,False,Healthy (30-60d)
20240801,2024-08,2024,8,PRD-00036,Herbal Tea Variety 40-Pack,Food and Beverage,WH-003,C,181,71.0,2.55,1125.82,0.0,1491.44,276.95171999999997,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00037,Sparkling Water 12x500ml,Food and Beverage,WH-003,C,265,98.0,2.7,1605.9,133.31999999999994,2059.0499999999997,353.298,False,True,False,Slow-Mover (>90d)
20240801,2024-08,2024,8,PRD-00038,Luxury Bath Gift Set,Seasonal and Gifting,WH-002,A,227,80.5,2.82,4299.38,0.0,7609.040000000001,1870.2303,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00039,Premium Scented Candle Set,Seasonal and Gifting,WH-001,A,35,15.9,2.2,962.15,0.0,1506.05,347.33615,False,False,False,Low (14-30d)
20240801,2024-08,2024,8,PRD-00040,Artisan Chocolate Selection Box,Seasonal and Gifting,WH-002,B,313,81.9,3.82,1990.68,0.0,4297.49,1068.99516,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00041,Spa Pamper Set,Seasonal and Gifting,WH-003,A,58,20.7,2.8,1045.74,0.0,1959.24,487.31484000000006,False,False,False,Low (14-30d)
20240801,2024-08,2024,8,PRD-00042,Aromatherapy Diffuser Kit,Seasonal and Gifting,WH-001,A,111,50.5,2.2,2257.74,0.0,4776.33,1189.82898,False,False,False,Healthy (30-60d)
20240801,2024-08,2024,8,PRD-00043,Premium Notebook and Pen Set,Seasonal and Gifting,WH-002,A,0,0.0,5.5,0.0,0.0,0.0,0.0,True,False,False,Stock-Out
20240801,2024-08,2024,8,PRD-00044,Personalised Mug Gift Box,Seasonal and Gifting,WH-003,A,73,34.4,2.12,1989.98,0.0,3247.77,770.1222600000001,False,False,False,Healthy (30-60d)
20240801,2024-08,2024,8,PRD-00045,Festive Reed Diffuser,Seasonal and Gifting,WH-003,A,0,0.0,2.57,0.0,0.0,0.0,0.0,True,False,False,Stock-Out
20240801,2024-08,2024,8,PRD-00046,Professional Floor Cleaner 5L,Cleaning Products,WH-002,C,213,80.1,2.66,1399.41,0.0,1682.7,235.10088000000005,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00047,Industrial Degreaser 2L,Cleaning Products,WH-003,C,293,58.5,5.01,1069.45,0.0,1227.67,137.95905000000002,False,False,False,Healthy (30-60d)
20240801,2024-08,2024,8,PRD-00048,Antibacterial Surface Spray 1L,Cleaning Products,WH-002,C,240,63.4,3.78,1168.8,0.0,1332.0,143.76239999999999,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00049,Laundry Detergent 2.5kg,Cleaning Products,WH-002,B,335,76.7,4.37,3547.65,0.0,4026.7,422.17035000000004,False,False,False,Excess (60-90d)
20240801,2024-08,2024,8,PRD-00050,Fabric Softener 1.5L,Cleaning Products,WH-003,B,85,19.3,4.4,845.75,0.0,1013.2,139.54875,False,False,False,Low (14-30d)
20240901,2024-09,2024,9,PRD-00001,Premium Kitchen Roll 6-Pack,Household Essentials,WH-003,C,151,44.5,3.39,747.45,0.0,890.9000000000001,120.33945000000001,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00002,Aluminium Foil 30m Roll,Household Essentials,WH-003,C,343,66.5,5.15,1107.89,0.0,1330.84,186.12552000000002,False,False,False,Excess (60-90d)
20240901,2024-09,2024,9,PRD-00003,Cling Film 100m,Household Essentials,WH-002,C,69,19.2,3.59,302.91,0.0,384.33000000000004,63.914010000000005,False,False,False,Low (14-30d)
20240901,2024-09,2024,9,PRD-00004,Bin Bags 40L 50-Pack,Household Essentials,WH-001,B,239,70.0,3.42,2973.16,0.0,3498.96,445.97399999999993,False,False,False,Excess (60-90d)
20240901,2024-09,2024,9,PRD-00005,Washing Up Liquid 500ml,Household Essentials,WH-002,C,237,84.0,2.82,1329.57,0.0,1680.33,277.88012999999995,False,False,False,Excess (60-90d)
20240901,2024-09,2024,9,PRD-00006,Dishwasher Tablets 60-Pack,Household Essentials,WH-001,C,139,65.3,2.13,1075.86,0.0,1306.6000000000001,189.35136,False,False,False,Excess (60-90d)
20240901,2024-09,2024,9,PRD-00007,Kitchen Cleaner Spray 750ml,Household Essentials,WH-001,B,179,47.5,3.77,1868.76,0.0,2373.54,396.17712,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00008,Toilet Cleaner 750ml,Household Essentials,WH-002,C,298,65.3,4.57,1117.5,0.0,1305.24,159.8025,False,False,False,Excess (60-90d)
20240901,2024-09,2024,9,PRD-00009,Bathroom Cleaner 500ml,Household Essentials,WH-001,C,193,59.4,3.25,932.19,0.0,1188.88,202.28523,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00010,Multi-Surface Wipes 80-Pack,Household Essentials,WH-003,C,412,66.5,6.19,1108.28,0.0,1330.76,185.08275999999998,False,False,False,Excess (60-90d)
20240901,2024-09,2024,9,PRD-00011,Sponge Scourers 10-Pack,Household Essentials,WH-002,B,92,29.7,3.1,1204.28,0.0,1483.9599999999998,226.40464,False,False,False,Low (14-30d)
20240901,2024-09,2024,9,PRD-00012,Paper Towels 12-Roll,Household Essentials,WH-003,C,48,23.4,2.05,399.36,0.0,467.52,58.30656,False,False,False,Low (14-30d)
20240901,2024-09,2024,9,PRD-00013,Rubber Gloves Medium Pair,Household Essentials,WH-001,B,217,49.5,4.39,2054.99,0.0,2473.8,347.2933099999999,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00014,Oven Cleaner 300ml,Household Essentials,WH-002,C,120,56.9,2.11,895.2,0.0,1138.8,191.5728,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00015,Drain Unblocker 500ml,Household Essentials,WH-003,C,251,35.9,6.99,614.95,0.0,717.86,89.16775000000001,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00016,Moisturising Hand Cream 100ml,Personal Care,WH-002,C,134,45.9,2.92,565.48,0.0,917.9,217.14432,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00017,Daily Shampoo 400ml,Personal Care,WH-001,A,258,55.2,4.68,3640.38,0.0,4963.919999999999,971.98146,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00018,Conditioner 400ml,Personal Care,WH-002,A,74,17.7,4.18,1194.36,0.0,1593.96,298.59,False,False,False,Low (14-30d)
20240901,2024-09,2024,9,PRD-00019,Body Lotion 250ml,Personal Care,WH-003,C,277,54.8,5.05,678.65,0.0,1096.92,257.887,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00020,Shower Gel 500ml,Personal Care,WH-003,B,62,14.6,4.24,494.14,0.0,731.6,160.10136,False,False,False,Low (14-30d)
20240901,2024-09,2024,9,PRD-00021,Deodorant Roll-On 50ml,Personal Care,WH-002,B,118,37.3,3.16,1175.28,0.0,1864.4,434.85360000000003,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00022,Facial Cleanser 150ml,Personal Care,WH-003,C,256,62.0,4.13,680.96,0.0,1239.04,305.75104,False,False,False,Excess (60-90d)
20240901,2024-09,2024,9,PRD-00023,Lip Balm SPF15,Personal Care,WH-003,C,4,1.5,2.68,16.96,0.0,29.88,7.326720000000002,False,False,False,Critical (<14d)
20240901,2024-09,2024,9,PRD-00024,Hand Sanitiser 500ml,Personal Care,WH-001,C,152,72.0,2.11,927.2,0.0,1440.96,331.0104,False,False,False,Excess (60-90d)
20240901,2024-09,2024,9,PRD-00025,Toothpaste Whitening 100ml,Personal Care,WH-001,B,133,33.5,3.97,1098.58,0.0,1674.47,377.91151999999994,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00026,Mouthwash Fresh Mint 500ml,Personal Care,WH-002,B,155,50.9,3.05,1853.8,0.0,2543.55,502.37980000000005,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00027,Cotton Buds 200-Pack,Personal Care,WH-002,A,0,0.0,4.85,0.0,0.0,0.0,0.0,True,False,False,Stock-Out
20240901,2024-09,2024,9,PRD-00028,Premium Ground Coffee 250g,Food and Beverage,WH-001,B,436,91.4,4.77,3374.64,0.0,4569.28,880.7810400000001,False,False,False,Slow-Mover (>90d)
20240901,2024-09,2024,9,PRD-00029,English Breakfast Tea 80-Pack,Food and Beverage,WH-002,C,145,32.5,4.46,536.5,0.0,649.6,93.8875,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00030,Instant Hot Chocolate 400g,Food and Beverage,WH-001,B,157,31.8,4.94,1147.67,0.0,1590.41,319.05226000000005,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00031,Organic Honey 340g,Food and Beverage,WH-003,C,173,67.2,2.57,948.04,0.0,1344.21,279.6718,False,False,False,Excess (60-90d)
20240901,2024-09,2024,9,PRD-00032,Extra Virgin Olive Oil 500ml,Food and Beverage,WH-002,C,785,82.8,9.48,1256.0,0.0,1656.35,301.44,False,False,False,Excess (60-90d)
20240901,2024-09,2024,9,PRD-00033,Apple Cider Vinegar 500ml,Food and Beverage,WH-003,B,169,37.9,4.46,1436.5,0.0,1894.4900000000002,347.633,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00034,Protein Granola 500g,Food and Beverage,WH-002,C,377,68.4,5.51,972.66,0.0,1368.51,282.0714,False,False,False,Excess (60-90d)
20240901,2024-09,2024,9,PRD-00035,Mixed Nuts 200g,Food and Beverage,WH-002,B,318,71.8,4.43,2817.48,0.0,3590.22,605.7582,False,False,False,Excess (60-90d)
20240901,2024-09,2024,9,PRD-00036,Herbal Tea Variety 40-Pack,Food and Beverage,WH-003,C,190,78.3,2.43,1181.8,0.0,1565.6000000000001,290.7228,False,False,False,Excess (60-90d)
20240901,2024-09,2024,9,PRD-00037,Sparkling Water 12x500ml,Food and Beverage,WH-002,C,118,45.8,2.57,715.08,0.0,916.8599999999999,157.3176,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00038,Luxury Bath Gift Set,Seasonal and Gifting,WH-001,A,152,56.6,2.68,2878.88,0.0,5095.040000000001,1252.3128,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00039,Premium Scented Candle Set,Seasonal and Gifting,WH-002,A,78,37.3,2.09,2144.22,0.0,3356.34,774.06342,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00040,Artisan Chocolate Selection Box,Seasonal and Gifting,WH-003,B,119,32.7,3.64,756.84,0.0,1633.8700000000001,406.42308,False,False,False,Healthy (30-60d)
20240901,2024-09,2024,9,PRD-00041,Spa Pamper Set,Seasonal and Gifting,WH-003,A,28,10.5,2.66,504.84,0.0,945.84,235.25544,False,False,True,Critical (<14d)
20240901,2024-09,2024,9,PRD-00042,Aromatherapy Diffuser Kit,Seasonal and Gifting,WH-001,A,179,85.6,2.09,3640.86,0.0,7702.37,1918.73322,False,False,False,Excess (60-90d)
